id;AfterPenaltyAway;AfterPenaltyHome;Away;Day;DivisionAway;DivisionHome;DivisionPlaceAway;DivisionPlaceDifference;DivisionPlaceHome;FavouriteStatusAway;FavouriteStatusHome;FocusedEvent;GameID;GameNumber;GoalsAway;GoalsHome;Home;Played;PrestigeCupAway;PrestigeCupHome;PrestigePointsBasic;PrestigePointsDivisionBasic;PrestigePointsFocusedEvent;PrestigePointsRivalryAway;PrestigePointsRivalryHome;PrestigePointsTotalAway;PrestigePointsTotalHome;TournamnetRound;RoutinePoints;SignAway;SignHome;TeamMotivationAway;TeamMotivationFavouriteStatusAway;TeamMotivationFavouriteStatusHome;TeamMotivationHome;TeamMotivationPreviousRoundAway;TeamMotivationPreviousRoundHome;TeamMotivationSituationAway;TeamMotivationSituationHome;TeamRankAway;TeamRankDifference;TeamRankDivisionAway;TeamRankDivisionDifference;TeamRankDivisionHome;TeamRankHome;TeamRivalryAway;TeamRivalryHome;TeamRivalryTotal;TeamTacticsAway;TeamTacticsGameValueAway;TeamTacticsGameValueHome;TeamTacticsHome;TeamTacticsValueAway;TeamTacticsValueHome;Tournament;TypeOfGame;Week;Winner;QualificationHome;QualificationAway;SchedulingIdentifyerHome;SchedulingIdentifyerAway
331;;;AF;43;;;7;-6;1;Normal;Normal;;331;4;;;SVF;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;7;0;;;1.3075;1.02;1.05;1.19875;1.01;0.885;0.29;0.19;49;7;6;4;10;56;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;7;;;;ScheduleDraw;ScheduleDraw
332;;;NS;43;;;3;-1;2;Normal;Normal;Top Meeting;332;5;;;ELD;0;;;0.0;-0.03;0.01;0.0;0.0;-0.02;-0.02;7;0;;;1.251875;1.01;1.01;1.275625;0.8175;0.9125;0.29;0.29;51;3;7;2;9;54;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;7;;;;ScheduleDraw;ScheduleDraw
333;;;CHA;43;;;5;-4;1;Underdog;Favorite;;333;1;;;TW;0;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;7;0;;;1.244375;0.99;0.91;1.104375;0.8475;0.9275;0.29;0.19;39;-4;6;-1;5;35;0.0;0.0;0.0;Balanced;0.409090909090909;0.397727272727273;Balanced;0.409090909090909;0.397727272727273;4;Group;7;;;;ScheduleDraw;ScheduleDraw
334;;;LOD;43;;;6;-4;2;Normal;Normal;;334;2;;;TL;0;;;0.0;-0.01;;0.0434782608695652;0.0434782608695652;0.0334782608695652;0.0334782608695652;7;0;;;1.324375;0.99;1.05;1.345;1.1675;1.07;0.29;0.29;25;6;1;3;4;31;0.5;0.5;1.0;Balanced;0.484375;0.484536082474227;Balanced;0.484375;0.484536082474227;4;Group;7;;;;ScheduleDraw;ScheduleDraw
335;;;CJ;43;;;8;-1;7;Underdog;Favorite;Relegation battle;335;3;;;SS;0;;;0.0;-0.01;0.03;0.0;0.0;0.02;0.02;7;0;;;1.271875;0.99;0.94;1.284375;0.9575;1.1575;0.29;0.29;48;-18;9;-6;3;30;0.0;0.0;0.0;Balanced;0.5;0.0677966101694915;Drop back;0.5;0.0677966101694915;4;Group;7;;;;ScheduleDraw;ScheduleDraw
336;;;SV;43;;;9;-6;3;Big underdog;Big favorite;;336;4;;;VP;0;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;7;0;;;1.355625;1.08;0.86;1.18;1.0225;0.98;0.29;0.29;57;-28;10;-8;2;29;0.0;0.0;0.0;Balanced;0.5;0.127659574468085;Drop back;0.5;0.127659574468085;4;Group;7;;;;ScheduleDraw;ScheduleDraw
337;;;S;43;;;10;-6;4;Underdog;Favorite;;337;5;;;SOL;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;7;0;;;1.37;1.08;0.93;1.223125;1.08;0.9425;0.29;0.29;42;-2;8;-1;7;40;1.0;1.0;2.0;Balanced;0.386363636363636;0.222222222222222;Drop back;0.386363636363636;0.222222222222222;4;Group;7;;;;ScheduleDraw;ScheduleDraw
338;;;KS;43;;;8;2;10;Favorite;Underdog;Relegation battle;338;1;;;TBT;0;;;0.0;0.01;0.03;0.0434782608695652;0.0434782608695652;0.0834782608695652;0.0834782608695652;7;0;;;1.28;0.97;1.01;1.311875;1.05;1.0575;0.29;0.29;20;18;3;6;9;38;0.5;0.5;1.0;Balanced;0.346153846153846;0.439024390243902;Balanced;0.346153846153846;0.439024390243902;3;Group;7;;;;ScheduleDraw;ScheduleDraw
339;;;SST;43;;;6;-2;4;Favorite;Underdog;;339;2;;;ISF;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;7;0;;;1.265625;0.95;0.98;1.26625;1.0525;0.965;0.29;0.29;18;15;2;6;8;33;0.0;0.0;0.0;Balanced;0.666666666666667;0.51685393258427;Balanced;0.666666666666667;0.51685393258427;3;Group;7;;;;ScheduleDraw;ScheduleDraw
340;;;EAG;43;;;9;-4;5;Underdog;Favorite;;340;3;;;MS;0;;;0.0;0.01;;0.0434782608695652;0.0434782608695652;0.0534782608695652;0.0534782608695652;7;0;;;1.34;1.05;1.0;1.286875;1.05;0.9875;0.29;0.29;43;-17;10;-4;6;26;0.5;0.5;1.0;Balanced;0.529411764705882;0.533333333333333;Balanced;0.529411764705882;0.533333333333333;3;Group;7;;;;ScheduleDraw;ScheduleDraw
341;;;DO;43;;;2;1;3;Normal;Normal;Top Meeting;341;4;;;TA;0;;;0.0;0.01;0.01;0.130434782608696;0.130434782608696;0.150434782608696;0.150434782608696;7;0;;;1.276875;1.0;1.0;1.29125;0.9475;1.005;0.29;0.29;28;-7;7;-3;4;21;1.5;1.5;3.0;Drop back;0.178571428571429;0.269230769230769;Drop back;0.178571428571429;0.269230769230769;3;Group;7;;;;ScheduleDraw;ScheduleDraw
342;;;TH;43;;;1;6;7;Favorite;Underdog;;342;5;;;BK;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;7;0;;;1.185;1.01;1.03;1.319375;0.95;1.0275;0.19;0.29;11;11;1;4;5;22;0.0;0.0;0.0;Drop back;0.2;0.656;Balanced;0.2;0.656;3;Group;7;;;;ScheduleDraw;ScheduleDraw
343;;;SFÅ;43;;;9;-6;3;Underdog;Favorite;;343;1;;;ÖD;0;;;0.0;0.03;;0.0;0.0;0.03;0.03;7;0;;;1.3425;1.0;0.97;1.26;1.21;0.97;0.29;0.29;8;-5;3;-2;1;3;0.0;0.0;0.0;Drop back;0.196428571428571;0.551282051282051;Balanced;0.196428571428571;0.551282051282051;2;Group;7;;;;ScheduleDraw;ScheduleDraw
344;;;SSL;43;;;2;5;7;Favorite;Underdog;;344;2;;;HÖ;0;;;0.0;0.03;;0.0;0.0;0.03;0.03;7;0;;;1.26625;1.03;1.01;1.3225;0.815;1.1;0.29;0.29;16;16;7;3;10;32;0.0;0.0;0.0;Push up;0.764705882352941;0.436781609195402;Balanced;0.764705882352941;0.436781609195402;2;Group;7;;;;ScheduleDraw;ScheduleDraw
345;;;TG;43;;;1;7;8;Big favorite;Big underdog;;345;3;;;PA;0;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;7;0;;;1.1175;0.91;1.18;1.426875;0.98;1.0075;0.19;0.29;5;12;2;6;8;17;2.0;2.0;4.0;Balanced;0.321428571428571;0.583333333333333;Balanced;0.321428571428571;0.583333333333333;2;Group;7;;;;ScheduleDraw;ScheduleDraw
346;;;LEO;43;;;5;5;10;Favorite;Underdog;;346;4;;;TWL;0;;;0.0;0.03;;0.0;0.0;0.03;0.03;7;0;;;1.29875;1.02;1.02;1.3225;0.975;1.07;0.29;0.29;12;2;5;1;6;14;0.0;0.0;0.0;Balanced;0.678571428571429;0.235294117647059;Drop back;0.678571428571429;0.235294117647059;2;Group;7;;;;ScheduleDraw;ScheduleDraw
347;;;LION;43;;;4;2;6;Normal;Normal;;347;5;;;VIK;0;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;7;0;;;1.255;0.97;0.98;1.271875;0.95;0.9875;0.29;0.29;24;-14;9;-5;4;10;2.0;2.0;4.0;Balanced;0.5;0.25;Drop back;0.5;0.25;2;Group;7;;;;ScheduleDraw;ScheduleDraw
348;;;SFA;43;;;4;-2;2;Underdog;Favorite;;348;1;;;KÄ;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;7;0;;;1.360625;1.1;0.93;1.24;0.9825;1.01;0.29;0.29;4;-3;3;-2;1;1;0.5;0.5;1.0;Balanced;0.591836734693878;0.410958904109589;Balanced;0.591836734693878;0.410958904109589;1;Group;7;;;;ScheduleDraw;ScheduleDraw
349;;;FF;43;;;9;-1;8;Underdog;Favorite;Relegation battle;349;2;;;DBL;0;;;0.0;0.05;0.03;0.0434782608695652;0.0434782608695652;0.123478260869565;0.123478260869565;7;0;;;1.301875;1.02;0.96;1.284375;0.9875;1.0975;0.29;0.29;23;-21;10;-8;2;2;0.5;0.5;1.0;Drop back;0.225806451612903;0.1;Drop back;0.225806451612903;0.1;1;Group;7;;;;ScheduleDraw;ScheduleDraw
350;;;PF;43;;;1;2;3;Normal;Normal;Top Meeting;350;3;;;SF;0;;;0.0;0.05;0.01;0.0;0.0;0.06;0.06;7;0;;;1.1975;1.03;1.02;1.304375;0.94;0.9975;0.19;0.29;9;-2;6;-1;5;7;0.0;0.0;0.0;Balanced;0.571428571428571;0.5;Balanced;0.571428571428571;0.5;1;Group;7;;;;ScheduleDraw;ScheduleDraw
351;;;PBV;43;;;10;-5;5;Underdog;Favorite;;351;4;;;ZB;0;;;0.0;0.05;;0.0869565217391304;0.0869565217391304;0.13695652173913;0.13695652173913;7;0;;;1.29625;1.0;0.99;1.276875;1.025;0.9775;0.29;0.29;19;-6;9;-2;7;13;1.0;1.0;2.0;Balanced;0.413793103448276;0.595238095238095;Balanced;0.413793103448276;0.595238095238095;1;Group;7;;;;ScheduleDraw;ScheduleDraw
352;;;SSM;43;;;7;-1;6;Underdog;Favorite;Even Oppenents;352;5;;;SL;0;;;0.0;0.05;0.05;0.521739130434783;0.521739130434783;0.621739130434783;0.621739130434783;7;0;;;1.3225;1.05;0.97;1.26125;0.98;0.975;0.29;0.29;15;-9;8;-4;4;6;6.0;6.0;12.0;Balanced;0.369565217391304;0.531645569620253;Balanced;0.369565217391304;0.531645569620253;1;Group;7;;;;ScheduleDraw;ScheduleDraw
353;;;BM;50;;;9;-1;8;Normal;Normal;Relegation battle;353;1;;;MÖS;0;;;0.0;-0.05;0.03;0.0;0.0;-0.02;-0.02;8;0;;;1.1825;0.99;1.05;1.213125;1.0;0.9425;0.19;0.19;58;2;8;2;10;60;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
354;;;BI;50;;;3;3;6;Favorite;Underdog;;354;2;;;GC;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;8;0;;;1.1475;0.93;0.97;1.174375;1.04;1.0275;0.19;0.19;34;21;1;6;7;55;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
355;;;KU;50;;;7;-5;2;Normal;Normal;;355;3;;;CN;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;8;0;;;1.17875;0.98;0.99;1.17625;1.015;0.975;0.19;0.19;46;6;3;3;6;52;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
356;;;ÖR;50;;;10;-6;4;Underdog;Favorite;;356;4;;;SOS;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;8;0;;;1.18875;0.98;0.93;1.144375;1.055;1.0275;0.19;0.19;59;-12;9;-5;4;47;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
357;;;GE;50;;;5;-4;1;Underdog;Favorite;;357;5;;;ARK;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;8;0;;;1.253125;1.08;0.97;1.058125;1.0125;0.9625;0.19;0.09;50;-14;5;-3;2;36;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
358;;;SFI;50;;;9;-1;8;Underdog;Favorite;Relegation battle;358;1;;;TD;0;;;0.0;-0.03;0.03;0.0;0.0;0.0;0.0;8;0;;;1.3225;0.99;0.94;1.29125;1.16;1.185;0.29;0.29;44;-17;4;-3;1;27;0.0;0.0;0.0;Balanced;0.5;0.0166666666666667;Drop back;0.5;0.0166666666666667;5;Group;8;;;;ScheduleDraw;ScheduleDraw
359;;;NS;50;;;3;7;10;Favorite;Underdog;;359;2;;;KN;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;8;0;;;1.236875;0.99;1.08;1.37125;0.8175;1.085;0.29;0.29;51;2;7;1;8;53;0.0;0.0;0.0;Balanced;0.5;0.491071428571428;Balanced;0.5;0.491071428571428;5;Group;8;;;;ScheduleDraw;ScheduleDraw
360;;;AF;50;;;7;-2;5;Underdog;Favorite;;360;3;;;HS;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;8;0;;;1.3675;1.1;0.91;1.22375;1.01;1.005;0.29;0.29;49;-12;6;-4;2;37;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;8;;;;ScheduleDraw;ScheduleDraw
361;;;HH;50;;;6;-5;1;Normal;Normal;;361;4;;;SVF;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;8;0;;;1.3075;1.03;1.02;1.17625;0.98;0.885;0.29;0.19;41;15;3;7;10;56;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;8;;;;ScheduleDraw;ScheduleDraw
362;;;COB;50;;;4;-2;2;Normal;Normal;;362;5;;;ELD;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;8;0;;;1.28375;1.0;1.01;1.275625;0.975;0.9125;0.29;0.29;45;9;5;4;9;54;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;8;;;;ScheduleDraw;ScheduleDraw
363;;;SS;50;;;7;-6;1;Underdog;Favorite;;363;1;;;TW;0;;;0.0;-0.01;;0.0434782608695652;0.0434782608695652;0.0334782608695652;0.0334782608695652;8;0;;;1.321875;0.99;0.92;1.111875;1.1575;0.9275;0.29;0.19;30;5;3;2;5;35;0.5;0.5;1.0;Drop back;0.0677966101694915;0.397727272727273;Balanced;0.0677966101694915;0.397727272727273;4;Group;8;;;;ScheduleDraw;ScheduleDraw
364;;;S;50;;;10;-8;2;Big underdog;Big favorite;;364;2;;;TL;0;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;8;0;;;1.3625;1.07;0.95;1.27;1.08;1.07;0.29;0.29;42;-11;8;-4;4;31;0.0;0.0;0.0;Balanced;0.386363636363636;0.484536082474227;Balanced;0.386363636363636;0.484536082474227;4;Group;8;;;;ScheduleDraw;ScheduleDraw
365;;;VP;50;;;3;2;5;Favorite;Underdog;;365;3;;;CHA;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;8;0;;;1.2625;0.97;0.97;1.229375;0.98;0.8475;0.29;0.29;29;10;2;4;6;39;1.0;1.0;2.0;Drop back;0.127659574468085;0.409090909090909;Balanced;0.127659574468085;0.409090909090909;4;Group;8;;;;ScheduleDraw;ScheduleDraw
366;;;SV;50;;;9;-3;6;Big underdog;Big favorite;;366;4;;;LOD;0;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;8;0;;;1.408125;1.15;0.95;1.294375;1.0225;1.1675;0.29;0.29;57;-32;10;-9;1;25;0.0;0.0;0.0;Balanced;0.5;0.484375;Balanced;0.5;0.484375;4;Group;8;;;;ScheduleDraw;ScheduleDraw
367;;;CJ;50;;;8;-4;4;Underdog;Favorite;;367;5;;;SOL;0;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;8;0;;;1.316875;1.05;0.92;1.215625;0.9575;0.9425;0.29;0.29;48;-8;9;-2;7;40;0.0;0.0;0.0;Balanced;0.5;0.222222222222222;Drop back;0.5;0.222222222222222;4;Group;8;;;;ScheduleDraw;ScheduleDraw
368;;;MS;50;;;5;5;10;Favorite;Underdog;;368;1;;;TBT;0;;;0.0;0.01;;0.217391304347826;0.217391304347826;0.227391304347826;0.227391304347826;8;0;;;1.309375;1.03;1.09;1.371875;0.9875;1.0575;0.29;0.29;26;12;6;3;9;38;2.5;2.5;5.0;Balanced;0.533333333333333;0.439024390243902;Balanced;0.533333333333333;0.439024390243902;3;Group;8;;;;ScheduleDraw;ScheduleDraw
369;;;TA;50;;;3;1;4;Favorite;Underdog;Even Oppenents;369;2;;;ISF;0;;;0.0;0.01;0.05;0.0;0.0;0.06;0.06;8;0;;;1.29875;1.01;1.04;1.31125;1.005;0.965;0.29;0.29;21;12;4;4;8;33;0.0;0.0;0.0;Drop back;0.269230769230769;0.51685393258427;Balanced;0.269230769230769;0.51685393258427;3;Group;8;;;;ScheduleDraw;ScheduleDraw
370;;;BK;50;;;7;1;8;Normal;Normal;Relegation battle;370;3;;;KS;0;;;0.0;0.01;0.03;0.0434782608695652;0.0434782608695652;0.0834782608695652;0.0834782608695652;8;0;;;1.281875;0.98;0.97;1.28;1.0275;1.05;0.29;0.29;22;-2;5;-2;3;20;0.5;0.5;1.0;Balanced;0.656;0.346153846153846;Balanced;0.656;0.346153846153846;3;Group;8;;;;ScheduleDraw;ScheduleDraw
371;;;DO;50;;;2;4;6;Normal;Normal;;371;4;;;SST;0;;;0.0;0.01;;0.173913043478261;0.173913043478261;0.183913043478261;0.183913043478261;8;0;;;1.284375;1.01;1.0;1.303125;0.9475;1.0525;0.29;0.29;28;-10;7;-5;2;18;2.0;2.0;4.0;Drop back;0.178571428571429;0.666666666666667;Balanced;0.178571428571429;0.666666666666667;3;Group;8;;;;ScheduleDraw;ScheduleDraw
372;;;TH;50;;;1;8;9;Big favorite;Big underdog;;372;5;;;EAG;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;8;0;;;1.1475;0.96;1.1;1.3775;0.95;1.05;0.19;0.29;11;32;1;9;10;43;0.0;0.0;0.0;Drop back;0.2;0.529411764705882;Balanced;0.2;0.529411764705882;3;Group;8;;;;ScheduleDraw;ScheduleDraw
373;;;TG;50;;;1;2;3;Normal;Normal;Top Meeting;373;1;;;ÖD;0;;;0.0;0.03;0.01;0.0434782608695652;0.0434782608695652;0.0834782608695652;0.0834782608695652;8;0;;;1.2225;1.05;1.04;1.3125;0.98;0.97;0.19;0.29;5;-2;2;-1;1;3;0.5;0.5;1.0;Balanced;0.321428571428571;0.551282051282051;Balanced;0.321428571428571;0.551282051282051;2;Group;8;;;;ScheduleDraw;ScheduleDraw
374;;;SFÅ;50;;;9;-2;7;Favorite;Underdog;Relegation battle;374;2;;;HÖ;0;;;0.0;0.03;0.03;0.0;0.0;0.06;0.06;8;0;;;1.3275;0.98;1.0;1.315;1.21;1.1;0.29;0.29;8;24;3;7;10;32;0.0;0.0;0.0;Drop back;0.196428571428571;0.436781609195402;Balanced;0.196428571428571;0.436781609195402;2;Group;8;;;;ScheduleDraw;ScheduleDraw
375;;;TWL;50;;;10;-2;8;Normal;Normal;Relegation battle;375;3;;;PA;0;;;0.0;0.03;0.03;0.0869565217391304;0.0869565217391304;0.14695652173913;0.14695652173913;8;0;;;1.315;1.01;1.03;1.314375;1.07;1.0075;0.29;0.29;14;3;6;2;8;17;1.0;1.0;2.0;Drop back;0.235294117647059;0.583333333333333;Balanced;0.235294117647059;0.583333333333333;2;Group;8;;;;ScheduleDraw;ScheduleDraw
376;;;LEO;50;;;5;1;6;Normal;Normal;Even Oppenents;376;4;;;VIK;0;;;0.0;0.03;0.05;0.0;0.0;0.08;0.08;8;0;;;1.26875;0.98;0.96;1.256875;0.975;0.9875;0.29;0.29;12;-2;5;-1;4;10;0.0;0.0;0.0;Balanced;0.678571428571429;0.25;Drop back;0.678571428571429;0.25;2;Group;8;;;;ScheduleDraw;ScheduleDraw
377;;;SSL;50;;;2;2;4;Favorite;Underdog;;377;5;;;LION;0;;;0.0;0.03;;0.0434782608695652;0.0434782608695652;0.0734782608695652;0.0734782608695652;8;0;;;1.22125;0.97;1.06;1.3225;0.815;0.95;0.29;0.29;16;8;7;2;9;24;0.5;0.5;1.0;Push up;0.764705882352941;0.5;Balanced;0.764705882352941;0.5;2;Group;8;;;;ScheduleDraw;ScheduleDraw
378;;;PBV;50;;;10;-8;2;Big underdog;Big favorite;;378;1;;;KÄ;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;8;0;;;1.29625;1.0;1.0;1.2925;1.025;1.01;0.29;0.29;19;-18;9;-8;1;1;0.5;0.5;1.0;Balanced;0.413793103448276;0.410958904109589;Balanced;0.413793103448276;0.410958904109589;1;Group;8;;;;ScheduleDraw;ScheduleDraw
379;;;PF;50;;;1;7;8;Normal;Normal;;379;2;;;DBL;0;;;0.0;0.05;;0.0;0.0;0.05;0.05;8;0;;;1.1675;0.99;0.97;1.291875;0.94;1.0975;0.19;0.29;9;-7;6;-4;2;2;0.0;0.0;0.0;Balanced;0.571428571428571;0.1;Drop back;0.571428571428571;0.1;1;Group;8;;;;ScheduleDraw;ScheduleDraw
380;;;FF;50;;;9;-6;3;Underdog;Favorite;;380;3;;;SF;0;;;0.0;0.05;;1.0;1.0;1.05;1.05;8;0;;;1.301875;1.02;0.92;1.229375;0.9875;0.9975;0.29;0.29;23;-16;10;-5;5;7;11.5;11.5;23.0;Drop back;0.225806451612903;0.5;Balanced;0.225806451612903;0.5;1;Group;8;;;;ScheduleDraw;ScheduleDraw
381;;;SSM;50;;;7;-2;5;Normal;Normal;;381;4;;;ZB;0;;;0.0;0.05;;0.304347826086957;0.304347826086957;0.354347826086957;0.354347826086957;8;0;;;1.3075;1.03;1.02;1.299375;0.98;0.9775;0.29;0.29;15;-2;8;-1;7;13;3.5;3.5;7.0;Balanced;0.369565217391304;0.595238095238095;Balanced;0.369565217391304;0.595238095238095;1;Group;8;;;;ScheduleDraw;ScheduleDraw
382;;;SFA;50;;;4;2;6;Normal;Normal;;382;5;;;SL;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;8;0;;;1.263125;0.97;0.96;1.25375;0.9825;0.975;0.29;0.29;4;2;3;1;4;6;0.5;0.5;1.0;Balanced;0.591836734693878;0.531645569620253;Balanced;0.591836734693878;0.531645569620253;1;Group;8;;;;ScheduleDraw;ScheduleDraw
383;;;BM;50;;;9;-1;8;Normal;Normal;Relegation battle;383;1;;;MÖS;0;;;0.0;-0.05;0.03;0.0;0.0;-0.02;-0.02;8;0;;;1.22;1.04;1.03;1.198125;1.0;0.9425;0.19;0.19;58;2;8;2;10;60;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
384;;;BI;50;;;3;3;6;Favorite;Underdog;;384;2;;;GC;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;8;0;;;1.14;0.92;1.04;1.226875;1.04;1.0275;0.19;0.19;34;21;1;6;7;55;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
385;;;KU;50;;;7;-5;2;Normal;Normal;;385;3;;;CN;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;8;0;;;1.19375;1.0;1.02;1.19875;1.015;0.975;0.19;0.19;46;6;3;3;6;52;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
386;;;ÖR;50;;;10;-6;4;Underdog;Favorite;;386;4;;;SOS;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;8;0;;;1.21125;1.01;1.0;1.196875;1.055;1.0275;0.19;0.19;59;-12;9;-5;4;47;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
387;;;GE;50;;;5;-4;1;Underdog;Favorite;;387;5;;;ARK;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;8;0;;;1.185625;0.99;1.01;1.088125;1.0125;0.9625;0.19;0.09;50;-14;5;-3;2;36;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;8;;;;ScheduleDraw;ScheduleDraw
388;;;SFI;50;;;9;-1;8;Underdog;Favorite;Relegation battle;388;1;;;TD;0;;;0.0;-0.03;0.03;0.0;0.0;0.0;0.0;8;0;;;1.33;1.0;0.9;1.26125;1.16;1.185;0.29;0.29;44;-17;4;-3;1;27;0.0;0.0;0.0;Balanced;0.5;0.0166666666666667;Drop back;0.5;0.0166666666666667;5;Group;8;;;;ScheduleDraw;ScheduleDraw
389;;;NS;50;;;3;7;10;Favorite;Underdog;;389;2;;;KN;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;8;0;;;1.199375;0.94;1.02;1.32625;0.8175;1.085;0.29;0.29;51;2;7;1;8;53;0.0;0.0;0.0;Balanced;0.5;0.491071428571428;Balanced;0.5;0.491071428571428;5;Group;8;;;;ScheduleDraw;ScheduleDraw
390;;;AF;50;;;7;-2;5;Underdog;Favorite;;390;3;;;HS;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;8;0;;;1.3075;1.02;1.01;1.29875;1.01;1.005;0.29;0.29;49;-12;6;-4;2;37;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;8;;;;ScheduleDraw;ScheduleDraw
391;;;HH;50;;;6;-5;1;Normal;Normal;;391;4;;;SVF;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;8;0;;;1.2775;0.99;0.99;1.15375;0.98;0.885;0.29;0.19;41;15;3;7;10;56;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;8;;;;ScheduleDraw;ScheduleDraw
392;;;COB;50;;;4;-2;2;Normal;Normal;;392;5;;;ELD;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;8;0;;;1.30625;1.03;1.05;1.305625;0.975;0.9125;0.29;0.29;45;9;5;4;9;54;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;8;;;;ScheduleDraw;ScheduleDraw
393;;;SS;50;;;7;-6;1;Underdog;Favorite;;393;1;;;TW;0;;;0.0;-0.01;;0.0434782608695652;0.0434782608695652;0.0334782608695652;0.0334782608695652;8;0;;;1.336875;1.01;0.97;1.149375;1.1575;0.9275;0.29;0.19;30;5;3;2;5;35;0.5;0.5;1.0;Drop back;0.0677966101694915;0.397727272727273;Balanced;0.0677966101694915;0.397727272727273;4;Group;8;;;;ScheduleDraw;ScheduleDraw
394;;;S;50;;;10;-8;2;Big underdog;Big favorite;;394;2;;;TL;0;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;8;0;;;1.4375;1.17;0.81;1.165;1.08;1.07;0.29;0.29;42;-11;8;-4;4;31;0.0;0.0;0.0;Balanced;0.386363636363636;0.484536082474227;Balanced;0.386363636363636;0.484536082474227;4;Group;8;;;;ScheduleDraw;ScheduleDraw
